gene_id	MTLE1_FPKM	MTLE2_FPKM	CTRL3_FPKM
ENSG00000047230	1.36113	0.787472	4.75716
ENSG00000047249	50.4248	56.1096	18.4882
ENSG00000047315	5.31536	2.06183	3.04551
ENSG00000047346	9.7038	10.2855	8.52991
ENSG00000047365	4.16653	5.9002	3.0142
ENSG00000047410	1.67154	3.43775	3.41838
ENSG00000047457	2.59207	1.44163	1.76637
ENSG00000047578	0.406874	0.320493	0.108832
ENSG00000047579	4.20263	7.33738	7.89348
ENSG00000047597	0	0.0930884	0.294619
ENSG00000047617	0.158313	0	0
ENSG00000047621	0	0.866582	0.56901
ENSG00000047634	1.21877	2.15843	0.358418
ENSG00000047644	1.43876	1.06065	1.01375
ENSG00000047648	0.833527	0.698244	0.227068
ENSG00000047662	0.533336	0.858675	0.598849
ENSG00000047849	63.0584	78.6209	117.223
ENSG00000047932	2.00346	2.48233	1.94728
ENSG00000047936	0	0	0
ENSG00000048028	1.40312	1.87617	1.45462
ENSG00000048052	2.23684	2.97646	1.9687
ENSG00000048140	1.74984	1.80749	0.904989
ENSG00000048162	2.57491	0.698677	1.24821
ENSG00000048342	9.79816	2.60263	4.67289
ENSG00000048392	2.54657	2.23594	1.32654
ENSG00000048405	0.40545	2.90461	0
ENSG00000048462	0	0	0
ENSG00000048471	2.08153	2.47451	3.22096
ENSG00000048540	12.802	7.91452	21.0363
ENSG00000048544	7.91858	5.80067	4.68732
ENSG00000048545	0.586501	0.379497	0
ENSG00000048649	2.69866	3.84352	6.43666
ENSG00000048707	10.8292	6.28277	1.78064
ENSG00000048740	7.22992	37.6659	15.3019
ENSG00000048828	5.8651	25.773	2.89403
ENSG00000048991	5.70791	19.2575	8.9899
ENSG00000049089	4.72765	6.48529	5.25647
ENSG00000049130	0.938126	0.807967	0.362346
ENSG00000049167	0.269629	1.83134	0.348564
ENSG00000049192	0	3.72803	0
ENSG00000049239	0.913961	0.382765	0.520526
ENSG00000049245	15.5489	17.7841	22.5965
ENSG00000049246	2.98105	1.80897	1.46751
ENSG00000049247	0.837931	0.243466	0
ENSG00000049249	0	0	0
ENSG00000049283	0	0	0.170294
ENSG00000049323	2.64635	75.3605	0.185332
ENSG00000049449	9.96367	7.08567	4.3117
ENSG00000049540	2.73118	1.44346	0.877115
ENSG00000049541	2.80423	1.42433	2.72017
ENSG00000049618	8.28932	10.8301	8.35999
ENSG00000049656	2.82533	9.34222	3.38366
ENSG00000049759	34.4729	3.69477	6.60699
ENSG00000049768	0.119458	0	0.318627
ENSG00000049769	1.75632	4.994	3.84543
ENSG00000049860	13.9846	5.47855	6.93395
ENSG00000049883	0.764191	0.88317	0.583326
ENSG00000050030	0.493889	0.131697	0.122151
ENSG00000050130	3.84485	6.23123	0.966418
ENSG00000050165	49.5651	37.7351	19.6646
ENSG00000050327	0	0	0.246712
ENSG00000050344	0.264132	4.59547	0.391241
ENSG00000050393	9.64566	7.30136	7.3647
ENSG00000050405	1.45298	5.35255	1.63509
ENSG00000050426	7.84996	6.95495	7.97138
ENSG00000050438	3.55794	1.58061	2.71225
ENSG00000050555	0.688364	0.725055	0.21101
ENSG00000050628	0.865777	0.0748846	0
ENSG00000050730	0.14718	0.171672	0.21596
ENSG00000050748	4.8194	5.49135	6.18228
ENSG00000050767	0.154039	0.22715	0.09892
ENSG00000050820	1.15018	2.42813	1.62713
ENSG00000051009	1.81709	18.783	0.375043
ENSG00000051108	7.97694	12.1036	1.83734
ENSG00000051128	13.4471	4.9069	5.31221
ENSG00000051180	0	2.15257	0.299951
ENSG00000051341	0	0	0
ENSG00000051382	3.30005	3.37799	2.23315
ENSG00000051523	21.7138	20.5069	8.44221
ENSG00000051596	0.217279	2.11962	0.728752
ENSG00000051620	7.20451	5.23152	1.63377
ENSG00000051825	4.65758	7.14681	7.049
ENSG00000052126	8.04256	6.91073	0.207562
ENSG00000052344	0	0	0
ENSG00000052723	2.00152	4.25282	1.58663
ENSG00000052749	0.758596	0.86174	2.53765
ENSG00000052795	0.665581	1.28855	2.97241
ENSG00000052802	23.9533	7.40258	3.91847
ENSG00000052841	3.94287	3.57987	2.49301
ENSG00000052850	0.043997	0.0443092	0
ENSG00000053108	0.132498	0	2.31962
ENSG00000053254	15.5351	4.49437	13.5841
ENSG00000053328	0	0.315641	0
ENSG00000053371	7.94779	2.7131	6.53563
ENSG00000053372	4.47079	5.41568	3.30696
ENSG00000053438	15.8275	16.863	5.24762
ENSG00000053501	10.9427	9.34443	18.0051
ENSG00000053524	2.03403	3.2692	10.979
ENSG00000053702	1.21147	0.375495	0.805741
ENSG00000053747	1.86089	3.20686	0
ENSG00000053770	1.74733	5.55535	5.43603
ENSG00000053900	4.88471	4.90382	4.88846
ENSG00000053918	0.846866	0	0
ENSG00000054116	14.9862	4.95865	18.0248
ENSG00000054118	6.90902	3.72601	6.59246
ENSG00000054148	34.34	21.698	10.1705
ENSG00000054179	10.8478	1.55851	0.368007
ENSG00000054219	0	0.270484	0.185314
ENSG00000054267	1.9759	3.85676	7.53034
ENSG00000054277	0	0.324534	0.299943
ENSG00000054282	16.8164	10.6393	17.3694
ENSG00000054356	4.95634	5.86926	2.26764
ENSG00000054392	0.426565	0.133811	0.407019
ENSG00000054523	5.76997	6.34215	7.46917
ENSG00000054598	1.11354	1.49122	0
ENSG00000054611	3.72664	3.87308	2.34414
ENSG00000054654	0.786652	1.20712	0.573073
ENSG00000054690	29.0683	39.0741	17.2482
ENSG00000054793	4.54825	4.98446	3.658
ENSG00000054796	0	0	0
ENSG00000054803	1.20625	1.93164	0.27079
ENSG00000054938	0	0	0
ENSG00000054965	5.64717	9.88772	5.35434
ENSG00000054967	0.272167	0.160074	0.650445
ENSG00000054983	13.3477	9.09543	8.65795
ENSG00000055044	10.7533	31.7937	35.6579
ENSG00000055070	4.07467	26.1211	3.24642
ENSG00000055118	0.54781	1.15723	0.464404
ENSG00000055130	2.26984	5.98643	2.12715
ENSG00000055147	1.69032	4.56034	0.397012
ENSG00000055163	12.5959	10.9884	12.5175
ENSG00000055208	6.0181	30.2627	4.26366
ENSG00000055211	11.2175	7.57082	7.1457
ENSG00000055332	3.52283	1.91505	3.36848
ENSG00000055483	4.65706	1.70901	2.51665
ENSG00000055609	2.67363	2.41595	6.23499
ENSG00000055732	0	0.209675	0
ENSG00000055813	0.720307	0	0.930407
ENSG00000055917	5.51111	33.3548	4.03773
ENSG00000055950	15.4481	16.8232	4.80713
ENSG00000055955	2.66132	1.92167	3.57672
ENSG00000055957	0.427737	0	0
ENSG00000056050	7.13456	12.6375	20.3586
ENSG00000056097	14.8109	45.6957	16.4567
ENSG00000056277	0.390481	0.344201	0.398234
ENSG00000056291	0	0	0
ENSG00000056487	0.58231	0.356067	0.638013
ENSG00000056558	0.598184	0.831344	0.91902
ENSG00000056586	2.40656	5.87418	1.58022
ENSG00000056736	3.78908	2.27291	0.281856
ENSG00000056972	2.89116	1.92091	1.42479
ENSG00000056998	7.01428	1.28881	1.20818
ENSG00000057019	1.95937	2.05483	1.293
ENSG00000057149	0	0	0
ENSG00000057252	0.385578	0.42226	0.455377
ENSG00000057294	1.77689	0.0754706	0.459291
ENSG00000057468	0	0	0.258905
ENSG00000057593	0	0	0
ENSG00000057608	12.2786	13.8715	15.0233
ENSG00000057657	0.195162	0	0.133636
ENSG00000057663	7.4955	1.92798	0.351484
ENSG00000057704	2.3485	1.21833	1.89605
ENSG00000057757	16.281	14.7853	9.72585
ENSG00000057935	5.10295	2.5612	29.6844
ENSG00000058056	0.297452	1.54092	0.27502
ENSG00000058063	0.480489	3.73509	0.684975
ENSG00000058085	0	0	0
ENSG00000058091	9.73552	8.28968	5.72167
ENSG00000058262	3.80669	2.26523	1.37563
ENSG00000058272	2.17554	6.96829	4.4917
ENSG00000058335	0.651587	1.15375	0.674476
ENSG00000058404	35.1001	20.3051	91.7831
ENSG00000058453	2.18744	3.03502	1.11888
ENSG00000058600	3.71355	2.93201	3.02757
ENSG00000058668	5.88423	4.24147	1.2279
ENSG00000058673	2.965	11.3646	1.68532
ENSG00000058729	2.81322	6.5947	2.10054
ENSG00000058799	0.614628	1.32764	2.09926
ENSG00000058804	0.20149	2.11019	0.290475
ENSG00000058866	0.938674	1.27073	1.02429
ENSG00000059122	2.37065	3.35283	3.09241
ENSG00000059145	3.00433	0.807233	0.456743
ENSG00000059377	1.92018	1.76347	1.82772
ENSG00000059378	0.806566	0.387327	0.482619
ENSG00000059573	1.75203	1.53298	0.779302
ENSG00000059588	10.9164	18.4414	0.908311
ENSG00000059691	4.4811	2.89885	2.2891
ENSG00000059728	0.166495	2.60522	1.11891
ENSG00000059758	4.20906	7.62534	3.74379
ENSG00000059769	1.0467	0.613044	0.285242
ENSG00000059804	9.63986	5.85586	9.19557
ENSG00000059915	21.2262	33.6776	32.9781
ENSG00000060069	0.263955	1.33763	0.605322
ENSG00000060138	7.53904	6.65028	4.64812
ENSG00000060140	0.356159	0.428878	0
ENSG00000060237	18.6715	73.2454	90.2516
ENSG00000060303	0	0	0
ENSG00000060339	9.36507	47.9345	7.28215
ENSG00000060491	3.18404	3.64453	3.27122
ENSG00000060558	0.604529	0	0.154621
ENSG00000060566	0	0	0
ENSG00000060642	0.83911	0	0.466902
ENSG00000060656	0.817508	1.53464	0.970522
ENSG00000060688	15.4799	8.43183	1.08692
ENSG00000060709	1.27025	1.34713	0.404788
ENSG00000060718	3.22072	2.29791	0.677791
ENSG00000060749	0.920817	0.732184	0.9766
ENSG00000060762	36.584	37.878	43.8417
ENSG00000060971	9.16516	6.04619	7.29797
ENSG00000060982	1.49233	1.34399	1.94142
ENSG00000061273	2.04041	2.34572	3.77269
ENSG00000061337	0.331348	0.486743	0.765602
ENSG00000061455	0	0.0460058	0
ENSG00000061492	0	0	0
ENSG00000061656	2.02804	0	0
ENSG00000061676	10.1724	13.6867	8.44128
ENSG00000061794	4.25507	2.89507	4.51803
ENSG00000061918	7.00891	3.79684	4.8751
ENSG00000061936	10.8658	3.97877	3.87401
ENSG00000061938	7.53442	15.1124	17.4095
ENSG00000061987	12.0571	6.53709	7.0187
ENSG00000062038	0.24138	0.112396	0.0961875
ENSG00000062096	0.971937	0	0
ENSG00000062194	11.5715	20.9455	8.464
ENSG00000062282	0.126811	1.521	0.170229
ENSG00000062370	0.801309	0.662108	2.60481
ENSG00000062485	7.66817	5.9513	7.41405
ENSG00000062524	0	0.138999	0.19045
ENSG00000062582	11.3391	12.2492	9.0347
ENSG00000062598	8.20066	6.49641	2.97947
ENSG00000062650	4.10486	3.96274	2.6312
ENSG00000062716	5.53228	4.48855	6.4045
ENSG00000062725	2.03147	1.94818	0.975166
ENSG00000062822	2.03991	2.8866	1.83798
ENSG00000063015	2.56049	4.58697	1.11748
ENSG00000063046	24.8526	18.8976	24.1257
ENSG00000063127	2.23593	0	2.51293
ENSG00000063169	0.85814	0.897133	0.867896
ENSG00000063176	2.55369	2.34956	4.24822
ENSG00000063177	221.476	108.868	180.514
ENSG00000063180	60.8433	121.804	358.462
ENSG00000063241	6.18056	4.58352	7.12662
ENSG00000063244	7.64882	5.90479	3.99078
ENSG00000063245	8.43335	10.8635	15.8815
ENSG00000063322	6.75024	5.92015	8.2277
ENSG00000063438	0.174856	0.128888	1.93287
ENSG00000063515	0	0	0
ENSG00000063587	1.05453	0.878437	0.712314
ENSG00000063601	2.62941	3.38243	2.7557
ENSG00000063660	2.91797	3.99163	3.96333
ENSG00000063761	1.29786	0.432695	3.97565
ENSG00000063854	11.6871	11.7937	13.535
ENSG00000063978	7.24928	2.63648	2.00336
ENSG00000064012	0.831527	0.615067	0.244174
ENSG00000064042	11.8791	36.2817	48.158
ENSG00000064102	9.27541	8.56804	1.31497
ENSG00000064115	10.1456	5.44953	22.7507
ENSG00000064195	0	0	0
ENSG00000064199	2.85736	1.26812	1.4236
ENSG00000064201	0	0	0.263845
ENSG00000064205	0.359792	0.182346	0
ENSG00000064218	0.147003	0	0
ENSG00000064225	1.81536	2.3321	4.18564
ENSG00000064270	0.970213	1.94897	0
ENSG00000064300	0	0.0669717	0.165567
ENSG00000064309	0.0853916	0.0654389	0
ENSG00000064313	0.891232	0.79734	0.968182
ENSG00000064393	22.818	34.6691	43.7554
ENSG00000064419	2.3389	1.73427	1.54504
ENSG00000064489	0	0.846863	0.000153122
ENSG00000064490	12.6146	13.5126	2.21592
ENSG00000064545	2.02695	1.34014	1.83374
ENSG00000064547	1.75646	1.10733	0.229477
ENSG00000064601	13.5611	232.525	3.3865
ENSG00000064607	30.4751	18.2102	27.1528
ENSG00000064651	2.70493	5.15649	2.45436
ENSG00000064652	14.1815	11.2979	29.7152
ENSG00000064655	2.14019	0.945759	0.969089
ENSG00000064666	0.625839	0.306375	5.62422
ENSG00000064687	1.52859	1.58166	6.12473
ENSG00000064692	0.977851	0.368196	0.126301
ENSG00000064703	0.537953	0.719392	8.32542
ENSG00000064726	7.87159	22.2385	7.93979
ENSG00000064763	1.82346	6.90966	2.88676
ENSG00000064787	64.5967	116.527	359.138
ENSG00000064835	0	0	0
ENSG00000064886	17.508	4.88615	1.40442
ENSG00000064932	1.02369	2.13714	0.321156
ENSG00000064933	3.35155	3.1237	2.45353
ENSG00000064961	8.75712	2.77991	2.7892
ENSG00000064989	2.98344	0.823658	0.422727
ENSG00000064995	1.11676	2.33877	2.25201
ENSG00000064999	0.380488	0.482421	0.734647
ENSG00000065000	2.63759	3.95957	2.22635
ENSG00000065029	3.1865	2.90693	4.41538
ENSG00000065054	12.5422	16.8244	15.6259
ENSG00000065057	3.364	5.975	4.25693
ENSG00000065060	0.18978	0.212123	0.110421
ENSG00000065135	0.567517	0.326582	0.393925
ENSG00000065150	5.4872	80.0728	6.82074
ENSG00000065154	25.1439	13.0852	18.7027
ENSG00000065183	0.371772	0.652631	0.61903
ENSG00000065243	3.24525	2.06448	0.26604
ENSG00000065268	12.4682	4.20125	3.77148
ENSG00000065308	0.266738	0.101375	0.072616
ENSG00000065320	0.240283	0.161859	0
ENSG00000065325	1.4912	0	0
ENSG00000065328	0	0	0
ENSG00000065357	13.1596	9.05868	4.61675
ENSG00000065361	4.13553	9.92377	13.3834
ENSG00000065371	0.887867	0	0.347015
ENSG00000065413	0.490512	0.26771	1.62965
ENSG00000065427	4.95449	3.66438	7.04406
ENSG00000065457	6.01014	12.4194	1.18908
ENSG00000065485	2.15831	6.29733	0.559989
ENSG00000065491	0.778076	0.827308	0.539652
ENSG00000065518	63.4673	59.2621	37.3251
ENSG00000065526	2.38114	2.61294	1.37752
ENSG00000065534	9.05024	5.95445	30.4384
ENSG00000065548	8.4711	10.6216	4.55458
ENSG00000065559	3.20616	30.7466	1.59773
ENSG00000065600	2.94593	3.33144	0.659516
ENSG00000065609	6.9216	7.32619	6.93929
ENSG00000065613	1.37012	1.29098	0.979018
ENSG00000065615	0.247731	1.81757	1.38647
ENSG00000065618	0.818859	0	0.0662208
ENSG00000065621	4.6452	1.77134	0.707143
ENSG00000065665	4.24504	24.8507	2.37215
ENSG00000065675	0.337469	0.399189	1.24541
ENSG00000065717	2.36425	1.84533	14.4734
ENSG00000065802	8.21793	3.52515	19.1716
ENSG00000065809	11.5491	16.6719	30.1984
ENSG00000065833	4.18253	2.86707	3.54836
ENSG00000065882	12.841	4.21093	2.58947
ENSG00000065883	2.68232	5.98812	2.47229
ENSG00000065911	2.87983	1.48645	2.11327
ENSG00000065923	0.70711	1.07738	0.166084
ENSG00000065970	0.926945	0.61046	0.706657
ENSG00000065978	33.4592	503.037	39.4028
ENSG00000065989	0.931556	2.24977	1.46171
ENSG00000066027	4.24206	4.40848	5.09917
ENSG00000066032	49.4951	21.9875	113.179
ENSG00000066044	3.3687	1.71282	1.2094
ENSG00000066056	0.702783	0.963333	2.12752
ENSG00000066084	1.57595	3.30004	3.86457
ENSG00000066117	5.91867	13.0852	9.26136
ENSG00000066135	0.592985	1.99922	1.53326
ENSG00000066136	2.8537	3.70268	8.87752
ENSG00000066185	1.42455	0.865406	1.36761
ENSG00000066230	1.62085	3.30877	0
ENSG00000066248	2.35001	2.88969	5.27022
ENSG00000066279	0	0.0378397	0
ENSG00000066294	0.102203	0.277995	0.0734859
ENSG00000066322	10.8091	11.7374	2.85155
ENSG00000066336	4.45835	0.958706	3.25714
ENSG00000066379	0.22989	1.15737	0.16124
ENSG00000066382	3.64118	2.49896	1.9436
ENSG00000066405	0	0	0
ENSG00000066422	0.84464	0.992879	0.878105
ENSG00000066427	9.00544	5.98756	0.919539
ENSG00000066455	4.36872	7.66464	4.90252
ENSG00000066468	11.9095	23.9159	12.4682
ENSG00000066557	4.20364	3.04645	13.4041
ENSG00000066583	2.22537	2.02455	3.01433
ENSG00000066629	1.10498	2.93685	3.01155
ENSG00000066651	4.21926	3.13538	0.995194
ENSG00000066654	3.12964	2.46493	2.80129
ENSG00000066697	3.75186	4.21942	2.15175
ENSG00000066735	0.205494	0.241423	0.0696977
ENSG00000066739	2.42174	1.00139	0.475109
ENSG00000066777	2.94762	1.46729	0.544644
ENSG00000066813	0	0	0
ENSG00000066827	1.48655	0.550746	0.0961616
ENSG00000066855	4.24595	2.54763	2.94681
ENSG00000066923	1.82692	2.05346	2.26975
ENSG00000066926	2.17589	2.43274	3.35537
ENSG00000066933	3.372	0.577115	1.89512
ENSG00000067048	3.17514	1.04254	0
ENSG00000067057	14.2281	8.38956	7.89122
ENSG00000067064	16.329	15.3145	13.8043
ENSG00000067066	1.90635	3.52972	3.02888
ENSG00000067082	4.66026	2.2481	2.97384
ENSG00000067113	12.0285	8.38274	4.03925
ENSG00000067141	3.54245	3.85567	3.82956
ENSG00000067167	14.6189	7.91201	4.37991
ENSG00000067177	0.550659	0.487286	0.879797
ENSG00000067182	1.29829	0.870004	0.376421
ENSG00000067191	4.19026	1.21815	1.83763
ENSG00000067208	3.70937	2.60218	1.63256
ENSG00000067221	2.09624	3.02612	1.73149
ENSG00000067225	28.361	26.4596	30.5939
ENSG00000067248	1.41643	1.47503	1.04653
ENSG00000067334	18.9497	10.8202	3.77582
ENSG00000067365	6.44544	17.4986	2.85249
ENSG00000067369	3.50707	1.41837	2.98417
ENSG00000067445	8.74629	2.16321	2.06138
ENSG00000067533	1.09839	0.128086	0.677585
ENSG00000067560	33.8115	118.895	36.0017
ENSG00000067596	1.41723	3.9945	0.857755
ENSG00000067601	5.18601	10.7796	18.3985
ENSG00000067606	5.22605	15.8425	27.8279
ENSG00000067646	0.292775	0.69197	0
ENSG00000067704	4.43963	2.20084	8.61327
ENSG00000067715	16.1845	12.9167	26.0431
ENSG00000067798	4.7513	3.41178	1.359
ENSG00000067829	12.3561	6.33171	6.37448
ENSG00000067836	18.4692	21.9702	15.4838
ENSG00000067840	22.3832	23.0124	56.1404
ENSG00000067842	0.431195	0.334256	0.299735
ENSG00000067900	0.988281	1.34454	1.69226
ENSG00000067955	3.1836	2.40164	4.08075
ENSG00000067992	0	0.221601	0
ENSG00000068001	1.06914	1.98373	0.851489
ENSG00000068024	0.197428	4.66295	3.09922
ENSG00000068028	1.0169	0.702059	0.431956
ENSG00000068078	10.0688	8.09499	3.95463
ENSG00000068079	2.11285	1.23333	6.36536
ENSG00000068097	0.819546	1.26684	0.27607
ENSG00000068120	4.46146	3.72409	2.74364
ENSG00000068137	2.21766	1.95892	3.35476
ENSG00000068305	4.62075	4.66087	8.75892
ENSG00000068308	3.60806	13.4941	5.16246
ENSG00000068323	2.91333	3.02615	2.44894
ENSG00000068354	0.777918	0.749929	0
ENSG00000068366	3.53645	3.78616	1.74313
ENSG00000068383	4.03015	1.29527	6.58916
ENSG00000068394	0.921003	0.731833	1.17582
ENSG00000068400	6.8524	3.88262	9.82756
ENSG00000068438	2.47041	3.01419	3.42065
ENSG00000068489	1.72637	0.438379	0.839763
ENSG00000068615	3.58983	4.06113	1.77146
ENSG00000068650	0.293197	1.00353	0.483006
ENSG00000068654	0.824169	0.452704	0.528576
ENSG00000068697	16.638	140.818	4.22766
ENSG00000068724	1.33199	1.16452	1.23748
ENSG00000068745	4.07963	4.99365	5.53808
ENSG00000068781	0	0	0
ENSG00000068784	1.83662	2.1019	0
ENSG00000068796	4.27252	3.14724	5.47433
ENSG00000068831	1.76093	1.21195	3.22313
ENSG00000068878	5.53803	7.72577	1.67648
ENSG00000068885	4.78145	10.936	3.0484
ENSG00000068903	17.9631	17.5689	17.2609
ENSG00000068912	3.96421	3.38778	1.43761
ENSG00000068971	2.10573	8.08889	2.60926
ENSG00000068976	4.59383	3.43108	2.12791
ENSG00000068985	0	0	0
ENSG00000069011	0	0	0
ENSG00000069018	0	0	0
ENSG00000069020	6.00927	5.15067	2.55708
ENSG00000069122	1.77784	1.81393	0.429408
ENSG00000069188	0.387289	0.0939597	0.24689
ENSG00000069206	0	0	0
ENSG00000069248	2.00908	5.10067	0.608155
ENSG00000069275	220.348	90.157	146.175
ENSG00000069329	10.1527	7.59734	12.0054
ENSG00000069345	11.8351	7.9945	13.2636
ENSG00000069399	0.490752	1.97958	0.545371
ENSG00000069424	14.0972	16.394	15.3073
ENSG00000069431	0.641069	0.838113	0.471279
ENSG00000069482	0	0.490142	0
ENSG00000069493	3.58432	0.641926	1.44212
ENSG00000069509	4.38944	1.69673	6.01451
ENSG00000069535	38.5543	9.60094	9.27363
ENSG00000069667	4.51302	6.38296	3.44043
ENSG00000069696	0	1.23544	0.726626
ENSG00000069702	1.85588	1.36989	0.369286
ENSG00000069712	0.645112	1.81896	1.30046
ENSG00000069764	0	0	0
ENSG00000069812	0	0	0.407689
ENSG00000069849	34.2678	9.31663	5.77291
ENSG00000069869	5.74958	2.32767	3.28646
ENSG00000069943	1.78295	2.11771	0
ENSG00000069956	4.49045	4.64826	3.43445
ENSG00000069966	5.62109	4.11154	3.10518
ENSG00000069974	1.06782	1.16918	0.573268
ENSG00000069998	0.772227	0.709118	0.889399
ENSG00000070010	7.61495	6.4201	2.16153
ENSG00000070018	1.49529	1.21475	1.70049
ENSG00000070019	0	0	0
ENSG00000070031	0	0	0
ENSG00000070047	0.834263	1.01855	0.374077
ENSG00000070061	1.41345	2.03794	0.16808
ENSG00000070081	12.897	22.2741	15.7851
ENSG00000070087	73.6937	197.91	40.7293
ENSG00000070159	0.111541	0.0488708	0.226635
ENSG00000070182	0.237721	0.733827	0.593763
ENSG00000070190	0.249048	0.277214	0
ENSG00000070193	0	0	0
ENSG00000070214	27.4911	45.0853	29.3558
ENSG00000070269	1.27113	3.38515	0.575823
ENSG00000070366	11.3465	11.2077	4.84853
ENSG00000070367	5.10713	3.49241	5.24297
ENSG00000070371	0.983818	0.481681	0.469202
ENSG00000070388	0.325262	0.464694	0.382906
ENSG00000070404	2.14551	1.39328	2.49233
ENSG00000070413	1.73759	2.2051	1.49252
ENSG00000070423	6.29214	3.89218	3.79273
ENSG00000070444	1.33312	1.45479	1.92972
ENSG00000070476	0.766562	1.37926	0.375937
ENSG00000070495	3.14807	2.51473	1.8428
ENSG00000070501	9.83711	1.13852	12.4168
ENSG00000070526	0.128013	0.714608	0.177316
ENSG00000070540	2.68193	7.20346	1.8176
ENSG00000070601	0.0556496	0.106619	0
ENSG00000070610	7.2248	3.90386	6.23056
ENSG00000070614	2.399	1.59775	4.36405
ENSG00000070669	3.84534	10.1709	4.8904
ENSG00000070718	1.79879	3.53136	2.18517
ENSG00000070729	0.119833	0.457013	0.108373
ENSG00000070731	0	0	0
ENSG00000070748	0	0	0
ENSG00000070756	74.3438	2876.88	81.5552
ENSG00000070759	0.886407	0.505486	0.355005
ENSG00000070761	12.4893	11.4831	2.67119
ENSG00000070770	3.84178	13.4961	4.51094
ENSG00000070778	1.42405	1.06912	1.96832
ENSG00000070785	2.89064	3.48721	1.13811
ENSG00000070808	29.2629	37.5842	47.0476
ENSG00000070814	0.903955	2.73784	8.97345
ENSG00000070831	22.8347	15.828	17.9377
ENSG00000070882	3.14681	0.56308	0.454883
ENSG00000070886	0	0	0
ENSG00000070915	0	0	0
ENSG00000070950	0.244328	0.0712512	0
ENSG00000070961	6.69175	5.5021	4.17328
ENSG00000070985	0	0	0
ENSG00000071051	10.5319	8.49803	4.53887
ENSG00000071054	41.3801	131.282	145.623
ENSG00000071073	4.29746	1.64007	3.01595
ENSG00000071082	417.998	325.466	465.875
ENSG00000071127	7.80647	5.38748	5.32232
ENSG00000071189	2.36258	3.85826	1.06192
ENSG00000071203	0	0	0
ENSG00000071205	0.836427	1.7656	0.647548
ENSG00000071242	4.05867	4.02853	2.45551
ENSG00000071243	4.39412	3.47867	3.28807
ENSG00000071246	3.50108	8.31891	10.0249
ENSG00000071282	1.23158	1.14107	0.272119
ENSG00000071462	37.5624	20.0951	36.303
ENSG00000071537	1.63647	1.26688	0.600849
ENSG00000071539	0	0.119328	0
ENSG00000071553	6.43572	7.00673	1.98954
ENSG00000071564	4.17879	3.17589	3.98301
ENSG00000071575	5.22334	4.47622	3.36039
ENSG00000071626	5.10017	6.98673	1.54607
ENSG00000071655	6.48775	8.1154	11.5248
ENSG00000071677	0	0	0
ENSG00000071794	1.83076	1.7419	1.1082
ENSG00000071859	8.1313	7.88823	7.39141
ENSG00000071889	5.59029	5.22658	3.12185
ENSG00000071894	3.9207	6.10156	9.60556
ENSG00000071909	0.0759384	0.0682059	0
ENSG00000071967	4.49916	3.79367	3.78317
ENSG00000071991	0.485813	0.64749	0.578498
ENSG00000071994	9.66062	3.16052	3.52329
ENSG00000072041	1.22371	0.659429	1.9663
ENSG00000072042	14.4597	10.8138	21.6498
ENSG00000072062	5.02561	4.99743	3.56811
ENSG00000072071	6.10432	3.99262	6.17885
ENSG00000072080	3.22985	0	0
ENSG00000072110	3.59715	3.17029	1.53844
ENSG00000072121	0.313259	0.433271	0.158162
ENSG00000072133	0.624753	0.799536	0.833706
ENSG00000072134	4.92648	7.52173	7.92102
ENSG00000072135	3.71174	2.34237	3.5456
